2006-01-18,14:50:03.0,52.05,2.9833,,1,km,ORB,14:50:03.0,52.05,2.9833,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-01-18,20:15:00.0,52.083,2.6,,1,km,ORB,20:15:00.0,52.083,2.6,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-03-03,16:10:07.0,51.8308,3,,1,km,ORB,16:10:07.0,51.8308,3,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-03-07,19:56:36.0,51.425,2.3586,,1,km,ORB,19:56:36.0,51.425,2.3586,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-03-08,13:19:52.0,51.8182,3.1062,,1,km,ORB,13:19:52.0,51.8182,3.1062,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-03-08,15:16:08.0,51.9625,2.8576,,1,km,ORB,15:16:08.0,51.9625,2.8576,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-03-08,17:23:59.0,51.8962,2.8512,,1,km,ORB,17:23:59.0,51.8962,2.8512,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-03-12,19:09:09.0,51.7162,2.1813,,1,km,ORB,19:09:09.0,51.7162,2.1813,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-03-23,13:09:38.0,51.6693,3.4928,,1,km,ORB,13:09:38.0,51.6693,3.4928,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-04-12,13:39:28.0,50.0977,4.2255,,1,km,ORB,13:39:28.0,50.0977,4.2255,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-04-20,13:50:57.0,51.5933,3.1848,,1,km,ORB,13:50:57.0,51.5933,3.1848,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-04-26,12:31:56.0,51.7143,2.8246,,1,km,ORB,12:31:56.0,51.7143,2.8246,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-04-26,15:00:10.0,51.6703,2.9767,,1,km,ORB,15:00:10.0,51.6703,2.9767,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-05-04,17:05:02.0,51.8182,3.0025,,1,km,ORB,17:05:02.0,51.8182,3.0025,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-05-10,11:56:05.0,51.9583,3.3113,,1,km,ORB,11:56:05.0,51.9583,3.3113,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-05-11,14:50:40.0,52.04,2.811,,1,km,ORB,14:50:40.0,52.04,2.811,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-05-17,15:17:57.0,51.68,3.0733,,,km,ORB,15:17:57.0,51.68,3.0733,,,,,,,,,,,,,,,,,,,
2006-05-17,16:56:56.0,52.1583,3.0023,,1,km,ORB,16:56:56.0,52.1583,3.0023,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-05-18,07:05:04.0,51.6055,3.329,,1,km,ORB,07:05:04.0,51.6055,3.329,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-06-23,03:44:55.0,51.9402,3.5765,,1,km,ORB,03:44:55.0,51.9402,3.5765,,1,,,,,,,,,,,,,,,,1.5,1.9
2006-07-13,06:10:46.0,50.6478,4.08,10,1.7,km,ORB,06:10:46.0,50.6478,4.08,10,1.7,,,,,,,,,,,,,,,,2.0,2.5
2006-08-22,19:28:09.0,51.5412,3.1408,,2.1,km,ORB,19:28:09.0,51.5412,3.1408,,2.1,,,,,,,,,,,,,,,,2.3,2.8
2006-09-01,19:57:58.0,51.537,3.3323,5,1.6,km,ORB,19:57:58.0,51.537,3.3323,5,1.6,,,,,,,,,,,,,,,,1.9,2.4
2007-06-02,10:41:04.0,50.6653,3.3808,8.2,1.5,km,ORB,10:41:04.0,50.6653,3.3808,8.2,1.5,,,,,,,,,,,,,,,,1.8,2.3
2008-04-02,12:18:38.0,51.5647,3.0243,,2.1,km,ORB,12:18:38.0,51.5647,3.0243,,2.1,,,,,,,,,,,,,,,,2.3,2.8
2008-04-14,09:29:58.0,50.5858,4.7298,,,km,ORB,09:29:58.0,50.5858,4.7298,,,,,,,,,,,,,,,,,,,
2008-04-14,10:17:14.0,50.378,6.1077,4.7,,km,ORB,10:17:14.0,50.378,6.1077,4.7,,,,,,,,,,,,,,,,,,
2008-04-14,11:32:30.0,51.0698,4.1675,,,km,ORB,11:32:30.0,51.0698,4.1675,,,,,,,,,,,,,,,,,,,
